UniqueID	Location Id	Business Account Number	Ownership Name	DBA Name	Street Address	City	State	Source Zipcode	Business Start Date	Business End Date	Location Start Date	Location End Date	Administratively Closed	Mail Address	Mail City	Mail Zipcode	Mail State	NAICS Code	NAICS Code Description	NAICS Code Descriptions List	Parking Tax	Transient Occupancy Tax	LIC Code	LIC Code Description	LIC Code Descriptions List	Supervisor District	Neighborhoods - Analysis Boundaries	Business Corridor	Business Location	data_as_of	data_loaded_at
1243171-01-201-1095508	1243171-01-201	1095508	Dontaye Ball	Gumbo Social	124 Kirkwood Ave	San Francisco	CA	94124	12/03/2018		01/16/2020			Po Box 885334	San Francisco	94188	CA	7220-7229	Food Services	Food Services	false	false	D19 D47	Multiple	STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; OPEN FLAME USE	10	Bayview Hunters Point		POINT (-122.372685 37.728747)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1249626-03-201-1103515	1249626-03-201	1103515	Vessel Ca Operations LLC	Reef Kitchens	3115 Mission	San Francisco	CA	94110	06/26/2019	07/19/2022	08/30/2019	07/19/2022						7220-7229	Food Services	Food Services	false	false				9	Bernal Heights		POINT (-122.418487792 37.747719092)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232211-08-191-1105962	1232211-08-191	1105962	Tommy    K    Abib	Cavalli Cafe	1441 Stockton St	San Francisco	CA	94133	06/15/2019	06/15/2019	06/15/2019	06/15/2019						7220-7229	Food Services	Food Services	false	false				3	Chinatown		POINT (-122.409189 37.799109)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1181005-03-181-1084462	1181005-03-181	1084462	A Bite Of China	Spice Kitchen	432 Sutter St	San Francisco	CA	94108	03/04/2018	09/30/2020	03/04/2018	09/30/2020						7220-7229	Food Services	Food Services	false	false				3	Financial District/South Beach		POINT (-122.4074745 37.789605)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1219780-04-191-1066512	1219780-04-191	1066512	Fullskoop Inc	Fullskoop Bush #3	1 Mobile Caterers	San Francisco	CA		06/06/2017		04/01/2018	05/01/2019		553 Laurel St	Vallejo	94591	CA	7220-7229	Food Services	Food Services	false	false							POINT (-122.4361 38.573067)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1196317-07-181-1086882	1196317-07-181	1086882	Yoji Kanro	Yoji	406 Dewey Blvd	San Francisco	CA	94116	04/26/2018		07/26/2018			406 Dewey Blvd	San Francisco	94116	CA	7220-7229	Food Services	Food Services	false	false				7	West of Twin Peaks		POINT (-122.459535 37.747395)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1374203-11-241-1093897	1374203-11-241	1093897	Tlc Cocina LLC	The Little Chihuahua Mexican Restaurant	1431 Polk St	San Francisco	CA	94109	10/16/2018		07/01/2019			4123 24th St	San Francisco	94114	CA	7220-7229	Food Services	Food Services	false	false				3	Nob Hill	Lower Polk	POINT (-122.4208395 37.789929)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1115096-09-161-1055309	1115096-09-161	1055309	One Waan LLC	One Waan Thai	2922 Diamond St	San Francisco	CA	94131	09/01/2016		09/01/2016			2922 Diamond St	San Francisco	94131	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	8	West of Twin Peaks		POINT (-122.434551 37.733184)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1162567-09-171-1076804	1162567-09-171	1076804	Metro Hong Kong Dessert	Metro Hong Kong Dessert	928 Stockton St	San Francisco	CA	94108	09/29/2017		09/29/2017			928 Stockton St	San Francisco	94108	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	3	Chinatown	Chinatown	POINT (-122.4078345 37.794339)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1243161-01-201-1099427	1243161-01-201	1099427	Mobilize Love	Mobilize Love	1441 Mendell St	San Francisco	CA	94124	04/06/2017		01/16/2020			1270 47th Ave	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false	D19 H79	Multiple	STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; MOBILE FOOD FACILITY 5	10	Bayview Hunters Point		POINT (-122.390514 37.734039)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1168829-11-171-1079824	1168829-11-171	1079824	Francisco Reus	El Rincon Boricua	4325 Beresford St Apt 4	San Mateo	CA	94403	11/27/2017	11/27/2017	11/27/2017	11/27/2017						7220-7229	Food Services	Food Services	false	false							POINT (-122.291219999 37.528652995)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1198725-08-181-1070007	1198725-08-181	1070007	San Francisco Brewing Co. LLC	San Francisco Brewing Co - Restaurant	3150 Polk St	San Francisco	CA	94109	05/09/2017		08/21/2018			464 11th Ave	San Francisco	94118	CA	7220-7229	Food Services	Food Services	false	false	H26 P54	Multiple	RESTAURANT - OVER 2,000 SQFT; LIMITED LIVE PERFORMANCE	2	Russian Hill		POINT (-122.423643 37.806021)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1203404-10-181-1094049	1203404-10-181	1094049	Michael  Castellino	Salt & Pepper Barbeque	845 Holloway Ave	San Francisco	CA	94112	10/19/2018	06/29/2022	10/19/2018	06/29/2022	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				11	Oceanview/Merced/Ingleside		POINT (-122.4620055 37.721682)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1216100-03-191-1081148	1216100-03-191	1081148	Aramark Refreshment Services, LLC	Aramark Rfs At Salesforce	50 Fremont St Fl 14/15	SF	CA	94105	12/27/2017	06/08/2021	03/14/2019	06/08/2021						7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.3973765 37.790307)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1237911-11-191-1107002	1237911-11-191	1107002	Michael Pavel	Crepe Hearts	1 United Nation Plaza	San Francisco	CA	94012	09/25/2019	03/16/2020	11/05/2019	03/16/2020						7220-7229	Food Services	Food Services	false	false				5	Tenderloin		POINT (-122.41408 37.779675)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1215646-03-191-1099446	1215646-03-191	1099446	Chef Yeaaahh Catering	Chef Yeaaahh Catering	S Pacardi S Dr 5521	Oakland	CA	94605	03/11/2019	06/30/2019	03/11/2019	06/30/2019						7220-7229	Food Services	Food Services	false	false							POINT (-122.19112 37.775814)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1238873-11-191-1108732	1238873-11-191	1108732	Shameel Wani	Grill'n'curry Indian Pakistani Cusine	1033 Irving St	San Francisco	CA	94122	11/19/2019	10/01/2021	11/19/2019	10/01/2021						7220-7229	Food Services	Food Services	false	false				7	Inner Sunset		POINT (-122.4690705 37.763676)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1175523-01-181-1082049	1175523-01-181	1082049	Patrick John Alvir	Baby's Eatery And Palabok	4609 Mission Street	San Francisco	CA	94112	01/08/2018		01/08/2018			4609 Mission St	San Francisco	94112	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	11	Excelsior	Mission Street	POINT (-122.4346905 37.724409)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1230234-08-191-1105198	1230234-08-191	1105198	Naked Chicken Group LLC	Naked Chicken	11218 Paddock Ave	Bakersfield	CA	93312	08/07/2019	03/31/2020	08/07/2019	03/31/2020						7220-7229	Food Services	Food Services	false	false							POINT (-119.12737702 35.388644987)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1122455-10-161-1058928	1122455-10-161	1058928	Creative Ideas Catering Sf LLC	Creative Ideas Catering SF	101 Horne Ave	San Francisco	CA	94124	10/01/2016		10/01/2016	12/05/2022		58 Leland Ave	San Francisco	94134	CA	7220-7229	Food Services	Food Services	false	false	H74	CATERER	CATERER	10	Bayview Hunters Point		POINT (-122.365044 37.727568)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1201921-10-181-1093383	1201921-10-181	1093383	Raging Bull LLC	Black Hammer Brewing Hammertime	1735 Polk St	San Francisco	CA	94109	09/24/2018	09/30/2020	10/01/2018	07/29/2019						7220-7229	Food Services	Food Services	false	false				3	Russian Hill	Middle Polk	POINT (-122.4212985 37.792926)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1236953-10-191-1107685	1236953-10-191	1107685	Dalia Burde	Little Burde Chocolate	1429 46th Ave	San Francisco	CA	94122	01/01/2019		10/23/2019			1429 46th Ave	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false	H98	COTTAGE FOOD OPERATIONS - TIER A (DIRECT SALES)	COTTAGE FOOD OPERATIONS - TIER A (DIRECT SALES)	4	Sunset/Parkside		POINT (-122.5062315 37.75986)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1220139-04-191-1101331	1220139-04-191	1101331	Cantia LLC	Poets Cafe	100 Larkin St	San Francisco	CA	94102	04/29/2019		04/29/2019			430 G St	Martinez	94553	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	5	Tenderloin		POINT (-122.4158715 37.779354)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1218823-04-191-1080462	1218823-04-191	1080462	Tmc Ventures LLC	Matcha Cafe Maiko	3251 20th Ave 250k	San Francisco	CA	94132	12/08/2017		04/15/2019			58 E Poplar Ave 1 Apt	San Mateo	94401	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	7	Lakeshore		POINT (-122.4768375 37.728477)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1278165-05-211-1089847	1278165-05-211	1089847	Kim Truong	Candybar Catering	2200 Jerrold Ave Ste C	San Francisco	CA	94124	07/01/2018		08/01/2018	03/01/2024		670 Monterey Blvd Apt 7	San Francisco	94127	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.398875 37.745613)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1196024-07-181-1086092	1196024-07-181	1086092	Donald Michael Budetti	Fire 2 Smoke	103 Horn Ave	San Francisco	CA	94124	04/09/2018	03/01/2023	07/24/2018	03/01/2023						7220-7229	Food Services	Food Services	false	false	H74	CATERER	CATERER	10	Bayview Hunters Point		POINT (-122.364784349 37.727443008)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1216206-03-191-1099653	1216206-03-191	1099653	Yosemitea LLC	Yosemitea LLC	645 Irving St	San Francisco	CA	94122	03/17/2019		03/17/2019	04/22/2019		645 Irving St	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false				7	Inner Sunset		POINT (-122.4649845 37.763856)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1184812-04-181-1086249	1184812-04-181	1086249	Richmond Restaurants	Amara	5800 Geary Blvd	San Francisco	CA	94121	03/01/2018	04/18/2018	03/01/2018	04/18/2018						7220-7229	Food Services	Food Services	false	false				1	Outer Richmond	Geary Boulevard	POINT (-122.481729 37.780542)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1152039-06-171-1070565	1152039-06-171	1070565	Fructoso Bibiano Cruz	El Picacho	1601 Mission St	San Francisco	CA	94103	05/22/2017		06/26/2017			1229 Laguna St	San Francisco	94115	CA	7220-7229	Food Services	Food Services	false	false	H79	MOBILE FOOD FACILITY 5	MOBILE FOOD FACILITY 5	6	Mission		POINT (-122.4187785 37.772046)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1208328-12-181-1096244	1208328-12-181	1096244	Lh Lounge Inc	Laihong Restaurant	1416 Powell St	San Francisco	CA	94133	12/27/2018		12/27/2018			1416 Powell St	San Francisco	94133	CA	7220-7229	Food Services	Food Services	false	false	D04 H26	Multiple	PLACES OF PUBLIC ASSEMBLY & OPEN-AIR ASSEMBLY; RESTAURANT - OVER 2,000 SQFT	3	Chinatown		POINT (-122.410134 37.797858)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1350655-01-241-1088818	1350655-01-241	1088818	Hold My Greens	Schilling & Co. Commissary	1661 Tennessee St Ste 2k	San Francisco	CA	94107	06/07/2018		01/01/2024	01/01/2024		326 Baker St Apt 4	San Francisco	94117	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.388138 37.75095)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1230457-08-191-1105279	1230457-08-191	1105279	Lebin Cen	Caviar. Inc	635 34th Ave	San Francisco	CA	94121	06/06/2018	06/29/2022	06/07/2018	06/29/2022	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				1	Outer Richmond		POINT (-122.4945315 37.777023)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1216071-03-191-1098356	1216071-03-191	1098356	Amici's East Coast Pizzeria, Inc.	Amici's East Coast Pizzeria	475 6th St	San Francisco	CA	94103	02/01/2019	02/01/2019	03/14/2019	02/01/2019						7220-7229	Food Services	Food Services	false	false				6	South of Market		POINT (-122.4026145 37.776582)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1253434-06-201-1090088	1253434-06-201	1090088	Bodi's Beachside, Inc	4300	4300 Judah St	San Francisco	CA	94122	07/01/2018		07/01/2018	06/01/2021		4300 Judah St	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.50827 37.760571)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1075089-06-161-1036485	1075089-06-161	1036485	Rhea Mae Rivera	Rhea's Sweet Table	451 Donahue St Unit 213	San Francisco	CA	94124	06/04/2016	12/31/2020	06/04/2016	12/31/2020						7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.371311265 37.727489861)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1163710-10-171-1077323	1163710-10-171	1077323	Geoffrey Kober	Young Kobras	1631 41st Ave	San Francisco	CA	94122	10/12/2017	06/01/2019	10/12/2017	06/01/2019						7220-7229	Food Services	Food Services	false	false				4	Sunset/Parkside		POINT (-122.500602 37.756296)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1127645-11-161-1061292	1127645-11-161	1061292	Neighbor Bakehouse LLC	Neighbor Bakehouse	2343 3rd St Ste 100	San Francisco	CA	94107	11/15/2016	09/11/2022	11/15/2016	09/11/2022						7220-7229	Food Services	Food Services	false	false	H88	RETAIL BAKERIES WITH FOOD PREP	RETAIL BAKERIES WITH FOOD PREP	10	Potrero Hill		POINT (-122.388246 37.75968)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1217335-03-191-1100144	1217335-03-191	1100144	Tigerlu, Inc	Cajun House	308 5th Ave	San Francisco	CA	94118	03/29/2019		03/29/2019			308 5th Ave	San Francisco	94118	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	1	Inner Richmond		POINT (-122.463126 37.782765)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1204409-11-181-1094496	1204409-11-181	1094496	Four Star Market - Nv, LLC	Four Star Seafood	3859 24th St	San Francisco	CA	94114	10/25/2018		10/25/2018	05/09/2019		1315 Egbert Ave	San Francisco	94124	CA	7220-7229	Food Services	Food Services	false	false				8	Noe Valley	24th St	POINT (-122.4287685 37.751391)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1120366-09-161-1057899	1120366-09-161	1057899	Chef Le Creations LLC	Bay Area Bbq Company	2227 Polk St	San Francisco	CA	94109	09/22/2016	06/30/2021	09/22/2016	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				3	Russian Hill		POINT (-122.4223155 37.797255)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1190295-05-181-1088494	1190295-05-181	1088494	Becky Wong	Knead And Nourish, LLC	260 Wawona St	San Francisco	CA	94127	05/31/2018	07/01/2022	05/31/2018	07/01/2022						7220-7229	Food Services	Food Services	false	false				7	West of Twin Peaks		POINT (-122.4693225 37.739178)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1205052-11-181-1042470	1205052-11-181	1042470	Ajax Fleet Inc	Vegan Picnic	1323 Polk St	San Francisco	CA	94109	08/01/2016	12/31/2022	11/07/2018	12/31/2022						7220-7229	Food Services	Food Services	false	false	H07	RETAIL MKTS W/FOOD PREP (UNDER 5,001)	RETAIL MKTS W/FOOD PREP (UNDER 5,001)	3	Nob Hill	Lower Polk	POINT (-122.420637 37.78893)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1304239-05-221-1131771	1304239-05-221	1131771	The 3 G's Investments LLC	Eclectic Cookery Inc.	103 Horne Ave	San Francisco	CA	94124	12/19/2019		05/05/2022	05/23/2022		2974 Arelious Walker Dr	San Francisco	94124	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.3656245 37.726596)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1175456-01-181-1075634	1175456-01-181	1075634	R.T.B. Fillmore LLC	Avery	1552 Fillmore St	San Francisco	CA	94115	07/01/2017		01/12/2018			1552 Fillmore St	San Francisco	94115	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	5	Western Addition	Fillmore Street (Lower)	POINT (-122.43258 37.78407)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1217030-03-191-1100021	1217030-03-191	1100021	Jiraporn Halverson	Halverson Bakery	2948 Folsom St	San Francisco	CA	94110	03/26/2019	03/20/2024	03/26/2019	08/02/2019						7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.414211 37.750176)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1150981-06-171-1067762	1150981-06-171	1067762	Mufarreh Restuarant Group	Jake's Steaks	3301 Buchanan St	San Francisco	CA	94123	03/27/2017		06/19/2017			3301 Buchanan St	San Francisco	94123	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	2	Marina	Lombard Street	POINT (-122.433003 37.800549)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1105916-08-161-1050728	1105916-08-161	1050728	The Tamale Lady LLC	The Tamale Lady	2943 16th St	San Francisco	CA	94103	08/30/2016	06/29/2022	08/30/2016	06/29/2022	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				9	Mission		POINT (-122.4184995 37.7649)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1203239-10-181-1030732	1203239-10-181	1030732	Fare Resources Inc.	Fare Resources Inc.	600 Townsend St Ste 500	San Francisco	CA	94103	04/15/2016	08/01/2020	08/13/2018	08/01/2020						7220-7229	Food Services	Food Services	false	false				6	South of Market		POINT (-122.4026955 37.771713)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1061396-04-161-1030139	1061396-04-161	1030139	Cucina Del Mercato LLC	Caffe Macaroni	59 E Columbus W Ave Bldg	San Francisco	CA	94111	03/09/2016		03/09/2016	09/12/2016		59 Columbus Ave	San Francisco	94111	CA	7220-7229	Food Services	Food Services	false	false				3	Chinatown		POINT (-122.404217748 37.796127525)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1218450-04-191-1100419	1218450-04-191	1100419	Lang United LLC	Boba Bao Bei	2761 Mission St	San Francisco	CA	94122	04/05/2019		04/05/2019			1339 48th Ave	San Francisco	94122	CA	7220-7229	Food Services	Food Services	false	false	H25	RESTAURANT 1,000 - 2,000 SQFT	RESTAURANT 1,000 - 2,000 SQFT	9	Mission		POINT (-122.418223015 37.752946982)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1203421-10-181-1094057	1203421-10-181	1094057	Dragon Food Management, LLC	Pokeworks	50 Fremont St A2	San Francisco	CA	94105	10/19/2018		10/19/2018	10/19/2018		6678 N Berkeley Cir	Moorpark	93021	CA	7220-7229	Food Services	Food Services	false	false				6	Financial District/South Beach		POINT (-122.3973765 37.790307)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1232664-08-191-1103515	1232664-08-191	1103515	Vessel Ca Operations LLC	Vessel Ca Operations	3115 Mission	San Francisco	CA	94110	06/26/2019	07/19/2022	08/30/2019	03/24/2020						7220-7229	Food Services	Food Services	false	false				9	Bernal Heights		POINT (-122.418487792 37.747719092)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1318565-11-221-1140659	1318565-11-221	1140659	Deirdre Moloney	Deirdre Moloney	151 Venus St	San Francisco	CA	94124	02/03/2018		02/03/2018			151 Venus St	San Francisco	94124	CA	7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.397651 37.7307)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1364863-06-241-1159836	1364863-06-241	1159836	New Thai Elephant #2 Inc	New Thai Elephant #2 Inc	393 Bay St	San Francisco	CA	94133	07/18/2019	07/18/2019	07/18/2019	07/18/2019						7220-7229	Food Services	Food Services	false	false				3	North Beach		POINT (-122.413347 37.8054)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1147899-05-171-1070817	1147899-05-171	1070817	Deanna Green	Green Jean Catering Co.	35 Reuel Apt 2a Ct Apt 40	San Francisco	CA	94124	05/24/2017	06/30/2021	05/24/2017	06/30/2021	***Administratively Closed					7220-7229	Food Services	Food Services	false	false				10	Bayview Hunters Point		POINT (-122.3828775 37.736316)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1159477-08-171-1075381	1159477-08-171	1075381	Jose Cardona, Cipriano Cardona	Cardona's Food Truck	1390 Mission St Apt 409	San Francisco	CA	94103	08/29/2017		08/29/2017			1390 Mission St Apt 402	San Francisco	94103	CA	7220-7229	Food Services	Food Services	false	false	D19 H79	Multiple	STORAGE & USE OF FLAMMABLE OR COMBUSTIBLE LIQUIDS; MOBILE FOOD FACILITY 5	6	South of Market	Central Market	POINT (-122.415858 37.775628)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1188404-05-181-1087723	1188404-05-181	1087723	Olivia Perez	La Flor De Izote	3781 Mission St	San Francisco	CA	94110	05/16/2018		05/16/2018			3781 Mission St	San Francisco	94110	CA	7220-7229	Food Services	Food Services	false	false	H24	RESTAURANT - UNDER 1,000 SQFT	RESTAURANT - UNDER 1,000 SQFT	9	Bernal Heights	Mission Street	POINT (-122.424093 37.736226)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
1123165-10-161-1059260	1123165-10-161	1059260	Anello Family Crab & Seafood	Anello Family Crab & Seafood	138 Lincoln St Unit B	Santa Rosa	CA	95401	10/08/2016	12/01/2019	10/08/2016	12/01/2019						7220-7229	Food Services	Food Services	false	false							POINT (-122.725204687 38.44484107)	2025/03/10 12:00:00 AM	2025/03/10 04:12:00 AM
